resultId,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
1601,2013,Hungarian Grand Prix,hulkenberg,sauber,11,12,11,11,0,69,,,58,14,1:26.740,181.826,+1 Lap
1602,2013,Hungarian Grand Prix,vergne,toro_rosso,18,14,12,12,0,69,,,53,12,1:26.491,182.349,+1 Lap
1603,2013,Hungarian Grand Prix,ricciardo,toro_rosso,19,8,13,13,0,69,,,58,15,1:26.863,181.568,+1 Lap
1604,2013,Hungarian Grand Prix,garde,caterham,21,20,14,14,0,68,,,47,17,1:27.473,180.302,+2 Laps
1605,2013,Hungarian Grand Prix,pic,caterham,20,19,15,15,0,68,,,54,18,1:27.725,179.784,+2 Laps
1606,2013,Hungarian Grand Prix,jules_bianchi,marussia,22,21,16,16,0,67,,,57,20,1:28.250,178.715,+3 Laps
1607,2013,Hungarian Grand Prix,chilton,marussia,23,22,17,17,0,67,,,65,19,1:28.160,178.897,+3 Laps
1608,2013,Hungarian Grand Prix,resta,force_india,14,18,18,18,0,66,,,55,13,1:26.608,182.103,Hydraulics
1609,2013,Hungarian Grand Prix,rosberg,mercedes,9,4,19,19,0,64,,,62,4,1:25.089,185.354,Engine
1610,2013,Hungarian Grand Prix,bottas,williams,17,16,20,R,0,42,,,41,16,1:27.127,181.018,Hydraulics
1611,2013,Hungarian Grand Prix,gutierrez,sauber,12,17,21,R,0,28,,,16,22,1:29.135,176.940,Transmission
1612,2013,Hungarian Grand Prix,sutil,force_india,15,11,22,R,0,19,,,12,21,1:28.548,178.113,Hydraulics
1613,2013,Belgian Grand Prix,vettel,red_bull,1,2,1,1,25,44,1:23:42.196,5022196,40,1,1:50.756,227.657,Finished
1614,2013,Belgian Grand Prix,alonso,ferrari,3,9,2,2,18,44,+16.869,5039065,36,4,1:51.383,226.375,Finished
1615,2013,Belgian Grand Prix,hamilton,mercedes,10,1,3,3,15,44,+27.734,5049930,39,7,1:51.596,225.943,Finished
1616,2013,Belgian Grand Prix,rosberg,mercedes,9,4,4,4,12,44,+29.872,5052068,39,6,1:51.582,225.971,Finished
1617,2013,Belgian Grand Prix,webber,red_bull,2,3,5,5,10,44,+33.845,5056041,31,5,1:51.397,226.347,Finished
1618,2013,Belgian Grand Prix,button,mclaren,5,6,6,6,8,44,+40.794,5062990,36,2,1:50.823,227.519,Finished
1619,2013,Belgian Grand Prix,massa,ferrari,4,10,7,7,6,44,+53.922,5076118,40,9,1:52.182,224.763,Finished
1620,2013,Belgian Grand Prix,grosjean,lotus_f1,8,7,8,8,4,44,+55.846,5078042,34,11,1:52.497,224.133,Finished
1621,2013,Belgian Grand Prix,sutil,force_india,15,12,9,9,2,44,+1:09.547,5091743,35,10,1:52.226,224.675,Finished
1622,2013,Belgian Grand Prix,ricciardo,toro_rosso,19,19,10,10,1,44,+1:13.470,5095666,38,3,1:50.967,227.224,Finished
1623,2013,Belgian Grand Prix,perez,mclaren,6,13,11,11,0,44,+1:21.936,5104132,34,16,1:53.472,222.208,Finished
1624,2013,Belgian Grand Prix,vergne,toro_rosso,18,18,12,12,0,44,+1:26.740,5108936,29,14,1:53.065,223.008,Finished
1625,2013,Belgian Grand Prix,hulkenberg,sauber,11,11,13,13,0,44,+1:28.258,5110454,41,15,1:53.110,222.919,Finished
1626,2013,Belgian Grand Prix,gutierrez,sauber,12,21,14,14,0,44,+1:40.436,5122632,30,8,1:51.849,225.432,Finished
1627,2013,Belgian Grand Prix,bottas,williams,17,20,15,15,0,44,+1:47.456,5129652,31,13,1:52.688,223.754,Finished
1628,2013,Belgian Grand Prix,garde,caterham,21,14,16,16,0,43,,,43,18,1:53.995,221.188,+1 Lap
1629,2013,Belgian Grand Prix,maldonado,williams,16,17,17,17,0,43,,,35,12,1:52.579,223.970,+1 Lap
1630,2013,Belgian Grand Prix,jules_bianchi,marussia,22,15,18,18,0,43,,,37,20,1:54.894,219.457,+1 Lap
1631,2013,Belgian Grand Prix,chilton,marussia,23,16,19,19,0,42,,,31,21,1:54.924,219.400,+2 Laps
1632,2013,Belgian Grand Prix,resta,force_india,14,5,20,R,0,26,,,21,19,1:54.757,219.719,Collision
1633,2013,Belgian Grand Prix,raikkonen,lotus_f1,7,8,21,R,0,25,,,20,17,1:53.688,221.785,Brakes
1634,2013,Belgian Grand Prix,pic,caterham,20,22,22,R,0,8,,,7,22,1:57.330,214.901,Oil leak
1635,2013,Italian Grand Prix,vettel,red_bull,1,1,1,1,25,53,1:18:33.352,4713352,52,12,1:27.190,239.187,Finished
1636,2013,Italian Grand Prix,alonso,ferrari,3,5,2,2,18,53,+5.467,4718819,52,5,1:26.797,240.270,Finished
1637,2013,Italian Grand Prix,webber,red_bull,2,2,3,3,15,53,+6.350,4719702,53,3,1:26.690,240.567,Finished
1638,2013,Italian Grand Prix,massa,ferrari,4,4,4,4,12,53,+9.361,4722713,48,10,1:27.095,239.448,Finished
1639,2013,Italian Grand Prix,hulkenberg,sauber,11,3,5,5,10,53,+10.355,4723707,48,4,1:26.716,240.495,Finished
1640,2013,Italian Grand Prix,rosberg,mercedes,9,6,6,6,8,53,+10.999,4724351,50,2,1:26.500,241.095,Finished
1641,2013,Italian Grand Prix,ricciardo,toro_rosso,19,7,7,7,6,53,+32.329,4745681,52,13,1:27.294,238.903,Finished
1642,2013,Italian Grand Prix,grosjean,lotus_f1,8,13,8,8,4,53,+33.130,4746482,52,8,1:27.043,239.591,Finished
1643,2013,Italian Grand Prix,hamilton,mercedes,10,12,9,9,2,53,+33.527,4746879,51,1,1:25.849,242.924,Finished
1644,2013,Italian Grand Prix,button,mclaren,5,9,10,10,1,53,+38.327,4751679,46,16,1:27.830,237.445,Finished
1645,2013,Italian Grand Prix,raikkonen,lotus_f1,7,11,11,11,0,53,+38.695,4752047,45,6,1:26.948,239.853,Finished
1646,2013,Italian Grand Prix,perez,mclaren,6,8,12,12,0,53,+39.765,4753117,44,15,1:27.607,238.049,Finished
1647,2013,Italian Grand Prix,gutierrez,sauber,12,16,13,13,0,53,+40.880,4754232,53,9,1:27.092,239.457,Finished
1648,2013,Italian Grand Prix,maldonado,williams,16,14,14,14,0,53,+49.085,4762437,51,7,1:26.981,239.762,Finished
1649,2013,Italian Grand Prix,bottas,williams,17,18,15,15,0,53,+56.827,4770179,53,11,1:27.166,239.253,Finished
1650,2013,Italian Grand Prix,sutil,force_india,15,17,16,16,0,52,,,38,14,1:27.418,238.564,+1 Lap
1651,2013,Italian Grand Prix,pic,caterham,20,20,17,17,0,52,,,52,17,1:28.620,235.328,+1 Lap
1652,2013,Italian Grand Prix,garde,caterham,21,19,18,18,0,52,,,52,18,1:28.663,235.214,+1 Lap
1653,2013,Italian Grand Prix,jules_bianchi,marussia,22,21,19,19,0,52,,,47,20,1:29.595,232.767,+1 Lap
1654,2013,Italian Grand Prix,chilton,marussia,23,22,20,20,0,52,,,48,19,1:29.491,233.037,+1 Lap
1655,2013,Italian Grand Prix,vergne,toro_rosso,18,10,21,R,0,14,,,14,21,1:29.710,232.469,Transmission
