driverStandingsId,year,round,driverId,points,position,positionText,wins
5200,2021,18,norris,150,5,5,0
5201,2021,18,leclerc,138,6,6,0
5202,2021,18,sainz,130.5,7,7,0
5203,2021,18,ricciardo,105,8,8,1
5204,2021,18,gasly,86,9,9,0
5205,2021,18,alonso,60,10,10,0
5206,2021,18,ocon,46,11,11,1
5207,2021,18,vettel,42,12,12,0
5208,2021,18,stroll,26,13,13,0
5209,2021,18,tsunoda,20,14,14,0
5210,2021,18,russell,16,15,15,0
5211,2021,18,raikkonen,10,16,16,0
5212,2021,18,latifi,7,17,17,0
5213,2021,18,giovinazzi,1,18,18,0
5214,2021,18,mick_schumacher,0,19,19,0
5215,2021,18,kubica,0,20,20,0
5216,2021,18,mazepin,0,21,21,0
5217,2021,19,max_verstappen,332.5,1,1,9
5218,2021,19,hamilton,318.5,2,2,6
5219,2021,19,bottas,203,3,3,1
5220,2021,19,perez,178,4,4,1
5221,2021,19,norris,151,5,5,0
5222,2021,19,leclerc,148,6,6,0
5223,2021,19,sainz,139.5,7,7,0
5224,2021,19,ricciardo,105,8,8,1
5225,2021,19,gasly,92,9,9,0
5226,2021,19,alonso,62,10,10,0
5227,2021,19,ocon,50,11,11,1
5228,2021,19,vettel,42,12,12,0
5229,2021,19,stroll,26,13,13,0
5230,2021,19,tsunoda,20,14,14,0
5231,2021,19,russell,16,15,15,0
5232,2021,19,raikkonen,10,16,16,0
5233,2021,19,latifi,7,17,17,0
5234,2021,19,giovinazzi,1,18,18,0
5235,2021,19,mick_schumacher,0,19,19,0
5236,2021,19,kubica,0,20,20,0
5237,2021,19,mazepin,0,21,21,0
5238,2021,20,max_verstappen,351.5,1,1,9
5239,2021,20,hamilton,343.5,2,2,7
5240,2021,20,bottas,203,3,3,1
5241,2021,20,perez,190,4,4,1
5242,2021,20,norris,153,5,5,0
5243,2021,20,leclerc,152,6,6,0
5244,2021,20,sainz,145.5,7,7,0
5245,2021,20,ricciardo,105,8,8,1
5246,2021,20,gasly,92,9,9,0
5247,2021,20,alonso,77,10,10,0
5248,2021,20,ocon,60,11,11,1
5249,2021,20,vettel,43,12,12,0
5250,2021,20,stroll,34,13,13,0
5251,2021,20,tsunoda,20,14,14,0
5252,2021,20,russell,16,15,15,0
5253,2021,20,raikkonen,10,16,16,0
5254,2021,20,latifi,7,17,17,0
5255,2021,20,giovinazzi,1,18,18,0
5256,2021,20,mick_schumacher,0,19,19,0
5257,2021,20,kubica,0,20,20,0
5258,2021,20,mazepin,0,21,21,0
5259,2021,21,max_verstappen,369.5,1,1,9
5260,2021,21,hamilton,369.5,2,2,8
5261,2021,21,bottas,218,3,3,1
5262,2021,21,perez,190,4,4,1
5263,2021,21,leclerc,158,5,5,0
5264,2021,21,norris,154,6,6,0
5265,2021,21,sainz,149.5,7,7,0
5266,2021,21,ricciardo,115,8,8,1
5267,2021,21,gasly,100,9,9,0
5268,2021,21,alonso,77,10,10,0
5269,2021,21,ocon,72,11,11,1
5270,2021,21,vettel,43,12,12,0
5271,2021,21,stroll,34,13,13,0
5272,2021,21,tsunoda,20,14,14,0
5273,2021,21,russell,16,15,15,0
5274,2021,21,raikkonen,10,16,16,0
5275,2021,21,latifi,7,17,17,0
5276,2021,21,giovinazzi,3,18,18,0
5277,2021,21,mick_schumacher,0,19,19,0
5278,2021,21,kubica,0,20,20,0
5279,2021,21,mazepin,0,21,21,0
5280,2021,22,max_verstappen,395.5,1,1,10
5281,2021,22,hamilton,387.5,2,2,8
5282,2021,22,bottas,226,3,3,1
5283,2021,22,perez,190,4,4,1
5284,2021,22,sainz,164.5,5,5,0
5285,2021,22,norris,160,6,6,0
5286,2021,22,leclerc,159,7,7,0
5287,2021,22,ricciardo,115,8,8,1
5288,2021,22,gasly,110,9,9,0
5289,2021,22,alonso,81,10,10,0
5290,2021,22,ocon,74,11,11,1
5291,2021,22,vettel,43,12,12,0
5292,2021,22,stroll,34,13,13,0
5293,2021,22,tsunoda,32,14,14,0
5294,2021,22,russell,16,15,15,0
5295,2021,22,raikkonen,10,16,16,0
5296,2021,22,latifi,7,17,17,0
5297,2021,22,giovinazzi,3,18,18,0
5298,2021,22,mick_schumacher,0,19,19,0
5299,2021,22,kubica,0,20,20,0
5300,2021,22,mazepin,0,21,21,0
5301,2022,1,leclerc,26,1,1,1
5302,2022,1,sainz,18,2,2,0
5303,2022,1,hamilton,15,3,3,0
5304,2022,1,russell,12,4,4,0
5305,2022,1,kevin_magnussen,10,5,5,0
5306,2022,1,bottas,8,6,6,0
5307,2022,1,ocon,6,7,7,0
5308,2022,1,tsunoda,4,8,8,0
5309,2022,1,alonso,2,9,9,0
5310,2022,1,zhou,1,10,10,0
5311,2022,1,mick_schumacher,0,11,11,0
5312,2022,1,stroll,0,12,12,0
5313,2022,1,albon,0,13,13,0
5314,2022,1,ricciardo,0,14,14,0
5315,2022,1,norris,0,15,15,0
5316,2022,1,latifi,0,16,16,0
5317,2022,1,hulkenberg,0,17,17,0
5318,2022,1,perez,0,18,18,0
5319,2022,1,max_verstappen,0,19,19,0
5320,2022,1,gasly,0,20,20,0
5321,2022,2,leclerc,45,1,1,1
5322,2022,2,sainz,33,2,2,0
5323,2022,2,max_verstappen,25,3,3,1
5324,2022,2,russell,22,4,4,0
5325,2022,2,hamilton,16,5,5,0
5326,2022,2,ocon,14,6,6,0
5327,2022,2,perez,12,7,7,0
5328,2022,2,kevin_magnussen,12,8,8,0
5329,2022,2,bottas,8,9,9,0
5330,2022,2,norris,6,10,10,0
5331,2022,2,tsunoda,4,11,11,0
5332,2022,2,gasly,4,12,12,0
5333,2022,2,alonso,2,13,13,0
5334,2022,2,zhou,1,14,14,0
5335,2022,2,mick_schumacher,0,15,15,0
5336,2022,2,stroll,0,16,16,0
5337,2022,2,hulkenberg,0,17,17,0
5338,2022,2,albon,0,18,18,0
5339,2022,2,ricciardo,0,19,19,0
5340,2022,2,latifi,0,20,20,0
5341,2022,3,leclerc,71,1,1,2
5342,2022,3,russell,37,2,2,0
5343,2022,3,sainz,33,3,3,0
5344,2022,3,perez,30,4,4,0
5345,2022,3,hamilton,28,5,5,0
5346,2022,3,max_verstappen,25,6,6,1
5347,2022,3,ocon,20,7,7,0
5348,2022,3,norris,16,8,8,0
5349,2022,3,kevin_magnussen,12,9,9,0
5350,2022,3,bottas,12,10,10,0
5351,2022,3,ricciardo,8,11,11,0
5352,2022,3,gasly,6,12,12,0
5353,2022,3,tsunoda,4,13,13,0
5354,2022,3,alonso,2,14,14,0
5355,2022,3,zhou,1,15,15,0
5356,2022,3,albon,1,16,16,0
5357,2022,3,mick_schumacher,0,17,17,0
5358,2022,3,stroll,0,18,18,0
5359,2022,3,hulkenberg,0,19,19,0
5360,2022,3,latifi,0,20,20,0
5361,2022,3,vettel,0,21,21,0
5362,2022,4,leclerc,86,1,1,2
5363,2022,4,max_verstappen,59,2,2,2
5364,2022,4,perez,54,3,3,0
5365,2022,4,russell,49,4,4,0
5366,2022,4,sainz,38,5,5,0
5367,2022,4,norris,35,6,6,0
5368,2022,4,hamilton,28,7,7,0
5369,2022,4,bottas,24,8,8,0
5370,2022,4,ocon,20,9,9,0
5371,2022,4,kevin_magnussen,15,10,10,0
5372,2022,4,ricciardo,11,11,11,0
5373,2022,4,tsunoda,10,12,12,0
5374,2022,4,gasly,6,13,13,0
5375,2022,4,vettel,4,14,14,0
5376,2022,4,alonso,2,15,15,0
5377,2022,4,zhou,1,16,16,0
5378,2022,4,albon,1,17,17,0
5379,2022,4,stroll,1,18,18,0
5380,2022,4,mick_schumacher,0,19,19,0
5381,2022,4,hulkenberg,0,20,20,0
5382,2022,4,latifi,0,21,21,0
5383,2022,5,leclerc,104,1,1,2
5384,2022,5,max_verstappen,85,2,2,3
5385,2022,5,perez,66,3,3,0
5386,2022,5,russell,59,4,4,0
5387,2022,5,sainz,53,5,5,0
5388,2022,5,hamilton,36,6,6,0
5389,2022,5,norris,35,7,7,0
5390,2022,5,bottas,30,8,8,0
5391,2022,5,ocon,24,9,9,0
5392,2022,5,kevin_magnussen,15,10,10,0
5393,2022,5,ricciardo,11,11,11,0
5394,2022,5,tsunoda,10,12,12,0
5395,2022,5,gasly,6,13,13,0
5396,2022,5,vettel,4,14,14,0
5397,2022,5,albon,3,15,15,0
5398,2022,5,alonso,2,16,16,0
5399,2022,5,stroll,2,17,17,0
5400,2022,5,zhou,1,18,18,0
5401,2022,5,mick_schumacher,0,19,19,0
5402,2022,5,hulkenberg,0,20,20,0
5403,2022,5,latifi,0,21,21,0
5404,2022,6,max_verstappen,110,1,1,4
5405,2022,6,leclerc,104,2,2,2
5406,2022,6,perez,85,3,3,0
5407,2022,6,russell,74,4,4,0
5408,2022,6,sainz,65,5,5,0
5409,2022,6,hamilton,46,6,6,0
5410,2022,6,norris,39,7,7,0
5411,2022,6,bottas,38,8,8,0
5412,2022,6,ocon,30,9,9,0
5413,2022,6,kevin_magnussen,15,10,10,0
5414,2022,6,tsunoda,11,11,11,0
5415,2022,6,ricciardo,11,12,12,0
5416,2022,6,gasly,6,13,13,0
5417,2022,6,vettel,4,14,14,0
5418,2022,6,alonso,4,15,15,0
5419,2022,6,albon,3,16,16,0
5420,2022,6,stroll,2,17,17,0
5421,2022,6,zhou,1,18,18,0
5422,2022,6,mick_schumacher,0,19,19,0
5423,2022,6,hulkenberg,0,20,20,0
5424,2022,6,latifi,0,21,21,0
5425,2022,7,max_verstappen,125,1,1,4
5426,2022,7,leclerc,116,2,2,2
5427,2022,7,perez,110,3,3,1
5428,2022,7,russell,84,4,4,0
5429,2022,7,sainz,83,5,5,0
5430,2022,7,hamilton,50,6,6,0
5431,2022,7,norris,48,7,7,0
5432,2022,7,bottas,40,8,8,0
5433,2022,7,ocon,30,9,9,0
5434,2022,7,kevin_magnussen,15,10,10,0
5435,2022,7,ricciardo,11,11,11,0
5436,2022,7,tsunoda,11,12,12,0
5437,2022,7,alonso,10,13,13,0
5438,2022,7,gasly,6,14,14,0
5439,2022,7,vettel,5,15,15,0
5440,2022,7,albon,3,16,16,0
5441,2022,7,stroll,2,17,17,0
5442,2022,7,zhou,1,18,18,0
5443,2022,7,mick_schumacher,0,19,19,0
5444,2022,7,hulkenberg,0,20,20,0
5445,2022,7,latifi,0,21,21,0
5446,2022,8,max_verstappen,150,1,1,5
5447,2022,8,perez,129,2,2,1
5448,2022,8,leclerc,116,3,3,2
5449,2022,8,russell,99,4,4,0
5450,2022,8,sainz,83,5,5,0
5451,2022,8,hamilton,62,6,6,0
5452,2022,8,norris,50,7,7,0
5453,2022,8,bottas,40,8,8,0
5454,2022,8,ocon,31,9,9,0
5455,2022,8,gasly,16,10,10,0
5456,2022,8,alonso,16,11,11,0
5457,2022,8,kevin_magnussen,15,12,12,0
5458,2022,8,ricciardo,15,13,13,0
5459,2022,8,vettel,13,14,14,0
5460,2022,8,tsunoda,11,15,15,0
5461,2022,8,albon,3,16,16,0
5462,2022,8,stroll,2,17,17,0
5463,2022,8,zhou,1,18,18,0
5464,2022,8,mick_schumacher,0,19,19,0
5465,2022,8,hulkenberg,0,20,20,0
5466,2022,8,latifi,0,21,21,0
5467,2022,9,max_verstappen,175,1,1,6
5468,2022,9,perez,129,2,2,1
5469,2022,9,leclerc,126,3,3,2
5470,2022,9,russell,111,4,4,0
5471,2022,9,sainz,102,5,5,0
5472,2022,9,hamilton,77,6,6,0
5473,2022,9,norris,50,7,7,0
5474,2022,9,bottas,46,8,8,0
5475,2022,9,ocon,39,9,9,0
5476,2022,9,alonso,18,10,10,0
5477,2022,9,gasly,16,11,11,0
5478,2022,9,kevin_magnussen,15,12,12,0
5479,2022,9,ricciardo,15,13,13,0
5480,2022,9,vettel,13,14,14,0
5481,2022,9,tsunoda,11,15,15,0
5482,2022,9,zhou,5,16,16,0
5483,2022,9,albon,3,17,17,0
5484,2022,9,stroll,3,18,18,0
5485,2022,9,mick_schumacher,0,19,19,0
5486,2022,9,hulkenberg,0,20,20,0
5487,2022,9,latifi,0,21,21,0
5488,2022,10,max_verstappen,181,1,1,6
5489,2022,10,perez,147,2,2,1
5490,2022,10,leclerc,138,3,3,2
5491,2022,10,sainz,127,4,4,1
5492,2022,10,russell,111,5,5,0
5493,2022,10,hamilton,93,6,6,0
5494,2022,10,norris,58,7,7,0
5495,2022,10,bottas,46,8,8,0
5496,2022,10,ocon,39,9,9,0
5497,2022,10,alonso,28,10,10,0
5498,2022,10,gasly,16,11,11,0
5499,2022,10,kevin_magnussen,16,12,12,0
5500,2022,10,vettel,15,13,13,0
5501,2022,10,ricciardo,15,14,14,0
5502,2022,10,tsunoda,11,15,15,0
5503,2022,10,zhou,5,16,16,0
5504,2022,10,mick_schumacher,4,17,17,0
5505,2022,10,albon,3,18,18,0
5506,2022,10,stroll,3,19,19,0
5507,2022,10,latifi,0,20,20,0
5508,2022,10,hulkenberg,0,21,21,0
5509,2022,11,max_verstappen,208,1,1,6
5510,2022,11,leclerc,170,2,2,3
5511,2022,11,perez,151,3,3,1
5512,2022,11,sainz,133,4,4,1
5513,2022,11,russell,128,5,5,0
5514,2022,11,hamilton,109,6,6,0
5515,2022,11,norris,64,7,7,0
5516,2022,11,ocon,52,8,8,0
5517,2022,11,bottas,46,9,9,0
5518,2022,11,alonso,29,10,10,0
5519,2022,11,kevin_magnussen,22,11,11,0
5520,2022,11,ricciardo,17,12,12,0
5521,2022,11,gasly,16,13,13,0
5522,2022,11,vettel,15,14,14,0
5523,2022,11,mick_schumacher,12,15,15,0
5524,2022,11,tsunoda,11,16,16,0
5525,2022,11,zhou,5,17,17,0
5526,2022,11,albon,3,18,18,0
5527,2022,11,stroll,3,19,19,0
5528,2022,11,latifi,0,20,20,0
5529,2022,11,hulkenberg,0,21,21,0
5530,2022,12,max_verstappen,233,1,1,7
5531,2022,12,leclerc,170,2,2,3
5532,2022,12,perez,163,3,3,1
5533,2022,12,sainz,144,4,4,1
5534,2022,12,russell,143,5,5,0
5535,2022,12,hamilton,127,6,6,0
5536,2022,12,norris,70,7,7,0
5537,2022,12,ocon,56,8,8,0
5538,2022,12,bottas,46,9,9,0
5539,2022,12,alonso,37,10,10,0
5540,2022,12,kevin_magnussen,22,11,11,0
5541,2022,12,ricciardo,19,12,12,0
5542,2022,12,gasly,16,13,13,0
5543,2022,12,vettel,15,14,14,0
5544,2022,12,mick_schumacher,12,15,15,0
5545,2022,12,tsunoda,11,16,16,0
5546,2022,12,zhou,5,17,17,0
5547,2022,12,stroll,4,18,18,0
5548,2022,12,albon,3,19,19,0
5549,2022,12,latifi,0,20,20,0
5550,2022,12,hulkenberg,0,21,21,0
5551,2022,13,max_verstappen,258,1,1,8
5552,2022,13,leclerc,178,2,2,3
5553,2022,13,perez,173,3,3,1
5554,2022,13,russell,158,4,4,0
5555,2022,13,sainz,156,5,5,1
5556,2022,13,hamilton,146,6,6,0
5557,2022,13,norris,76,7,7,0
5558,2022,13,ocon,58,8,8,0
5559,2022,13,bottas,46,9,9,0
5560,2022,13,alonso,41,10,10,0
5561,2022,13,kevin_magnussen,22,11,11,0
5562,2022,13,ricciardo,19,12,12,0
5563,2022,13,gasly,16,13,13,0
5564,2022,13,vettel,16,14,14,0
5565,2022,13,mick_schumacher,12,15,15,0
5566,2022,13,tsunoda,11,16,16,0
5567,2022,13,zhou,5,17,17,0
5568,2022,13,stroll,4,18,18,0
5569,2022,13,albon,3,19,19,0
5570,2022,13,latifi,0,20,20,0
5571,2022,13,hulkenberg,0,21,21,0
5572,2022,14,max_verstappen,284,1,1,9
5573,2022,14,perez,191,2,2,1
5574,2022,14,leclerc,186,3,3,3
5575,2022,14,sainz,171,4,4,1
5576,2022,14,russell,170,5,5,0
5577,2022,14,hamilton,146,6,6,0
5578,2022,14,norris,76,7,7,0
5579,2022,14,ocon,64,8,8,0
5580,2022,14,alonso,51,9,9,0
5581,2022,14,bottas,46,10,10,0
5582,2022,14,kevin_magnussen,22,11,11,0
5583,2022,14,vettel,20,12,12,0
5584,2022,14,ricciardo,19,13,13,0
5585,2022,14,gasly,18,14,14,0
5586,2022,14,mick_schumacher,12,15,15,0
5587,2022,14,tsunoda,11,16,16,0
5588,2022,14,zhou,5,17,17,0
5589,2022,14,albon,4,18,18,0
5590,2022,14,stroll,4,19,19,0
5591,2022,14,latifi,0,20,20,0
5592,2022,14,hulkenberg,0,21,21,0
5593,2022,15,max_verstappen,310,1,1,10
5594,2022,15,leclerc,201,2,2,3
5595,2022,15,perez,201,3,3,1
5596,2022,15,russell,188,4,4,0
5597,2022,15,sainz,175,5,5,1
5598,2022,15,hamilton,158,6,6,0
5599,2022,15,norris,82,7,7,0
5600,2022,15,ocon,66,8,8,0
5601,2022,15,alonso,59,9,9,0
5602,2022,15,bottas,46,10,10,0
5603,2022,15,kevin_magnussen,22,11,11,0
5604,2022,15,vettel,20,12,12,0
5605,2022,15,ricciardo,19,13,13,0
5606,2022,15,gasly,18,14,14,0
5607,2022,15,mick_schumacher,12,15,15,0
5608,2022,15,tsunoda,11,16,16,0
5609,2022,15,zhou,5,17,17,0
5610,2022,15,stroll,5,18,18,0
5611,2022,15,albon,4,19,19,0
5612,2022,15,latifi,0,20,20,0
5613,2022,15,hulkenberg,0,21,21,0
5614,2022,16,max_verstappen,335,1,1,11
5615,2022,16,leclerc,219,2,2,3
5616,2022,16,perez,210,3,3,1
5617,2022,16,russell,203,4,4,0
5618,2022,16,sainz,187,5,5,1
5619,2022,16,hamilton,168,6,6,0
5620,2022,16,norris,88,7,7,0
5621,2022,16,ocon,66,8,8,0
5622,2022,16,alonso,59,9,9,0
5623,2022,16,bottas,46,10,10,0
5624,2022,16,gasly,22,11,11,0
5625,2022,16,kevin_magnussen,22,12,12,0
5626,2022,16,vettel,20,13,13,0
5627,2022,16,ricciardo,19,14,14,0
5628,2022,16,mick_schumacher,12,15,15,0
5629,2022,16,tsunoda,11,16,16,0
5630,2022,16,zhou,6,17,17,0
5631,2022,16,stroll,5,18,18,0
5632,2022,16,albon,4,19,19,0
5633,2022,16,de_vries,2,20,20,0
5634,2022,16,latifi,0,21,21,0
5635,2022,16,hulkenberg,0,22,22,0
5636,2022,17,max_verstappen,341,1,1,11
5637,2022,17,leclerc,237,2,2,3
5638,2022,17,perez,235,3,3,2
5639,2022,17,russell,203,4,4,0
5640,2022,17,sainz,202,5,5,1
5641,2022,17,hamilton,170,6,6,0
5642,2022,17,norris,100,7,7,0
5643,2022,17,ocon,66,8,8,0
5644,2022,17,alonso,59,9,9,0
5645,2022,17,bottas,46,10,10,0
5646,2022,17,ricciardo,29,11,11,0
5647,2022,17,vettel,24,12,12,0
5648,2022,17,gasly,23,13,13,0
5649,2022,17,kevin_magnussen,22,14,14,0
5650,2022,17,stroll,13,15,15,0
5651,2022,17,mick_schumacher,12,16,16,0
5652,2022,17,tsunoda,11,17,17,0
5653,2022,17,zhou,6,18,18,0
5654,2022,17,albon,4,19,19,0
5655,2022,17,de_vries,2,20,20,0
5656,2022,17,latifi,0,21,21,0
5657,2022,17,hulkenberg,0,22,22,0
5658,2022,18,max_verstappen,366,1,1,12
5659,2022,18,perez,253,2,2,2
5660,2022,18,leclerc,252,3,3,3
5661,2022,18,russell,207,4,4,0
5662,2022,18,sainz,202,5,5,1
5663,2022,18,hamilton,180,6,6,0
5664,2022,18,norris,101,7,7,0
5665,2022,18,ocon,78,8,8,0
5666,2022,18,alonso,65,9,9,0
5667,2022,18,bottas,46,10,10,0
5668,2022,18,vettel,32,11,11,0
5669,2022,18,ricciardo,29,12,12,0
5670,2022,18,gasly,23,13,13,0
5671,2022,18,kevin_magnussen,22,14,14,0
5672,2022,18,stroll,13,15,15,0
5673,2022,18,mick_schumacher,12,16,16,0
5674,2022,18,tsunoda,11,17,17,0
5675,2022,18,zhou,6,18,18,0
5676,2022,18,albon,4,19,19,0
5677,2022,18,latifi,2,20,20,0
5678,2022,18,de_vries,2,21,21,0
5679,2022,18,hulkenberg,0,22,22,0
5680,2022,19,max_verstappen,391,1,1,13
5681,2022,19,leclerc,267,2,2,3
5682,2022,19,perez,265,3,3,2
5683,2022,19,russell,218,4,4,0
5684,2022,19,sainz,202,5,5,1
5685,2022,19,hamilton,198,6,6,0
5686,2022,19,norris,109,7,7,0
5687,2022,19,ocon,78,8,8,0
5688,2022,19,alonso,71,9,9,0
5689,2022,19,bottas,46,10,10,0
5690,2022,19,vettel,36,11,11,0
5691,2022,19,ricciardo,29,12,12,0
5692,2022,19,kevin_magnussen,24,13,13,0
5693,2022,19,gasly,23,14,14,0
5694,2022,19,stroll,13,15,15,0
5695,2022,19,mick_schumacher,12,16,16,0
5696,2022,19,tsunoda,12,17,17,0
5697,2022,19,zhou,6,18,18,0
5698,2022,19,albon,4,19,19,0
5699,2022,19,latifi,2,20,20,0
5700,2022,19,de_vries,2,21,21,0
5701,2022,19,hulkenberg,0,22,22,0
5702,2022,20,max_verstappen,416,1,1,14
5703,2022,20,perez,280,2,2,2
5704,2022,20,leclerc,275,3,3,3
5705,2022,20,russell,231,4,4,0
5706,2022,20,hamilton,216,5,5,0
5707,2022,20,sainz,212,6,6,1
5708,2022,20,norris,111,7,7,0
5709,2022,20,ocon,82,8,8,0
5710,2022,20,alonso,71,9,9,0
5711,2022,20,bottas,47,10,10,0
5712,2022,20,vettel,36,11,11,0
5713,2022,20,ricciardo,35,12,12,0
5714,2022,20,kevin_magnussen,24,13,13,0
5715,2022,20,gasly,23,14,14,0
5716,2022,20,stroll,13,15,15,0
5717,2022,20,mick_schumacher,12,16,16,0
5718,2022,20,tsunoda,12,17,17,0
5719,2022,20,zhou,6,18,18,0
5720,2022,20,albon,4,19,19,0
5721,2022,20,latifi,2,20,20,0
5722,2022,20,de_vries,2,21,21,0
5723,2022,20,hulkenberg,0,22,22,0
5724,2022,21,max_verstappen,429,1,1,14
5725,2022,21,leclerc,290,2,2,3
5726,2022,21,perez,290,3,3,2
5727,2022,21,russell,265,4,4,1
5728,2022,21,hamilton,240,5,5,0
5729,2022,21,sainz,234,6,6,1
5730,2022,21,norris,113,7,7,0
5731,2022,21,ocon,86,8,8,0
5732,2022,21,alonso,81,9,9,0
5733,2022,21,bottas,49,10,10,0
5734,2022,21,vettel,36,11,11,0
5735,2022,21,ricciardo,35,12,12,0
5736,2022,21,kevin_magnussen,25,13,13,0
5737,2022,21,gasly,23,14,14,0
5738,2022,21,stroll,14,15,15,0
5739,2022,21,mick_schumacher,12,16,16,0
5740,2022,21,tsunoda,12,17,17,0
5741,2022,21,zhou,6,18,18,0
5742,2022,21,albon,4,19,19,0
5743,2022,21,latifi,2,20,20,0
5744,2022,21,de_vries,2,21,21,0
5745,2022,21,hulkenberg,0,22,22,0
5746,2022,22,max_verstappen,454,1,1,15
5747,2022,22,leclerc,308,2,2,3
5748,2022,22,perez,305,3,3,2
5749,2022,22,russell,275,4,4,1
5750,2022,22,sainz,246,5,5,1
5751,2022,22,hamilton,240,6,6,0
5752,2022,22,norris,122,7,7,0
5753,2022,22,ocon,92,8,8,0
5754,2022,22,alonso,81,9,9,0
5755,2022,22,bottas,49,10,10,0
5756,2022,22,ricciardo,37,11,11,0
5757,2022,22,vettel,37,12,12,0
5758,2022,22,kevin_magnussen,25,13,13,0
5759,2022,22,gasly,23,14,14,0
5760,2022,22,stroll,18,15,15,0
5761,2022,22,mick_schumacher,12,16,16,0
5762,2022,22,tsunoda,12,17,17,0
5763,2022,22,zhou,6,18,18,0
5764,2022,22,albon,4,19,19,0
5765,2022,22,latifi,2,20,20,0
5766,2022,22,de_vries,2,21,21,0
5767,2022,22,hulkenberg,0,22,22,0
